#MWLMC5_pos_100M_b1.txttime to load the data:  72.319456 
97663979.778841 	 -0.000000 
2024758.462491 	 -0.000000 
471216.447805 	 825895.648038 
1789895.370605 	 -0.000000 
1961168.228917 	 1459100.246838 
-9612623.397941 	 2520223.982797 
-4115155.088632 	 -0.000000 
-3110495.740933 	 134225.159859 
7593960.156669 	 -1983285.702587 
1475622.674713 	 747341.415050 
4233411.527296 	 -0.000000 
4307125.460136 	 -5117109.844497 
-8891167.238374 	 1418900.648905 
-3980463.722736 	 541384.014691 
9951882.454722 	 -4892738.133091 
-6598674.363734 	 -0.000000 
-9815869.582828 	 6454493.839365 
19494454.448492 	 -2167455.057985 
7126462.108314 	 -5321879.110254 
-14314883.121805 	 5712923.362266 
-1825510.737994 	 3858020.211607 
4321965.447160 	 -0.000000 
18802462.339049 	 -5591539.760333 
-32849292.125468 	 -1382803.381816 
-14498549.955622 	 25709494.711158 
28111721.085468 	 -6569874.530524 
6866276.961166 	 -10012701.064943 
-18941638.130177 	 13442458.066809 
-19099664.347441 	 -0.000000 
-39328219.529077 	 -4698558.479193 
55025583.288651 	 -2131402.765191 
41408295.117291 	 -55947535.727274 
-78657935.332416 	 8252556.335657 
-16372202.417318 	 42064517.865725 
34109608.603225 	 -18213354.725585 
-3896184.307574 	 -17984634.937426 
-4189845.817691 	 -0.000000 
88017628.090845 	 60363615.036885 
-63693294.065862 	 -2868806.633865 
-88348795.359281 	 107274399.341796 
147097165.157383 	 -17516099.621319 
59771488.476193 	 -121362947.069202 
-108768928.953421 	 38735446.793056 
-8034676.487289 	 82132195.326045 
29625344.037609 	 -53810163.933114 
-126955163.580257 	 -0.000000 
-248407215.434503 	 23097456.123759 
-10341412.621540 	 -73814462.477835 
190236572.727211 	 -146696330.110439 
-284862041.248732 	 -16551890.874441 
-236787464.003912 	 352660088.206693 
359304919.747451 	 -52202405.910017 
26753577.126650 	 -147740240.821324 
-185634393.104724 	 41183030.301164 
-35528422.175606 	 59532016.129164 
-119403995.232891 	 -0.000000 
549965286.549320 	 -277633411.742038 
122247716.934190 	 -280687209.887056 
-463254270.523536 	 -241810004.122974 
403643391.564395 	 -94150197.533948 
509318784.943914 	 -1279195118.455044 
-1130176686.267758 	 221988056.604175 
-138235639.628257 	 915350509.473652 
