297.720570 	 0.000000 
-0.043952 	 0.000000 
-0.035416 	 0.000000 
-89.245141 	 0.000000 
-1.612338 	 0.000000 
0.550787 	 0.000000 
-1.721696 	 0.000000 
-0.178742 	 0.000000 
2.011105 	 0.000000 
-2.925034 	 0.000000 
90.649782 	 0.000000 
-2.174241 	 0.000000 
-0.536615 	 0.000000 
6.412126 	 0.000000 
-0.414004 	 0.000000 
8.347901 	 0.000000 
13.477851 	 0.000000 
-33.589217 	 0.000000 
-34.022721 	 0.000000 
8.813740 	 0.000000 
6.965007 	 0.000000 
-36.695871 	 0.000000 
-0.003479 	 0.000000 
0.124299 	 0.000000 
1.812284 	 0.000000 
0.780889 	 0.000000 
-0.157692 	 0.000000 
-0.365256 	 0.000000 
0.339661 	 0.000000 
-0.052739 	 0.000000 
0.785156 	 0.000000 
3.745667 	 0.000000 
-1.105600 	 0.000000 
-0.823584 	 0.000000 
1.179653 	 0.000000 
-1.526655 	 0.000000 
1.914615 	 0.000000 
-6.415419 	 0.000000 
8.024324 	 0.000000 
3.996364 	 0.000000 
-3.808723 	 0.000000 
3.625434 	 0.000000 
0.574643 	 0.000000 
0.018169 	 0.000000 
-0.012712 	 0.000000 
-1.333439 	 0.000000 
-0.281239 	 0.000000 
0.019036 	 0.000000 
0.199922 	 0.000000 
-0.091279 	 0.000000 
-0.197050 	 0.000000 
-0.274552 	 0.000000 
1.484078 	 0.000000 
0.488949 	 0.000000 
0.325684 	 0.000000 
-0.333007 	 0.000000 
-0.004008 	 0.000000 
0.138331 	 0.000000 
0.731343 	 0.000000 
-0.682287 	 0.000000 
-0.434028 	 0.000000 
1.042829 	 0.000000 
0.400914 	 0.000000 
0.143954 	 0.000000 
-0.023930 	 0.000000 
0.000656 	 0.000000 
0.382486 	 0.000000 
0.051611 	 0.000000 
0.034321 	 0.000000 
-0.062063 	 0.000000 
-0.081207 	 0.000000 
0.008755 	 0.000000 
0.138642 	 0.000000 
0.198704 	 0.000000 
-0.110824 	 0.000000 
-0.065421 	 0.000000 
-0.001974 	 0.000000 
0.246802 	 0.000000 
0.055462 	 0.000000 
-0.125038 	 0.000000 
0.363870 	 0.000000 
-0.164251 	 0.000000 
0.043337 	 0.000000 
-0.121672 	 0.000000 
-0.218198 	 0.000000 
0.007836 	 0.000000 
-0.004932 	 0.000000 
-0.216626 	 0.000000 
0.001944 	 0.000000 
-0.023517 	 0.000000 
0.009778 	 0.000000 
0.070043 	 0.000000 
0.052009 	 0.000000 
-0.071322 	 0.000000 
0.005441 	 0.000000 
0.000726 	 0.000000 
-0.004848 	 0.000000 
0.027610 	 0.000000 
-0.088782 	 0.000000 
-0.035705 	 0.000000 
0.058994 	 0.000000 
-0.016240 	 0.000000 
0.093198 	 0.000000 
-0.043499 	 0.000000 
-0.157444 	 0.000000 
0.105517 	 0.000000 
0.000375 	 0.000000 
0.001382 	 0.000000 
0.082711 	 0.000000 
-0.013922 	 0.000000 
0.006936 	 0.000000 
0.009329 	 0.000000 
-0.029040 	 0.000000 
-0.019363 	 0.000000 
0.013821 	 0.000000 
0.024571 	 0.000000 
0.003723 	 0.000000 
-0.013625 	 0.000000 
-0.024268 	 0.000000 
-0.006137 	 0.000000 
-0.009699 	 0.000000 
0.015454 	 0.000000 
-0.016097 	 0.000000 
-0.021381 	 0.000000 
0.042392 	 0.000000 
0.018043 	 0.000000 
-0.043952 	 0.000000 
152.003580 	 0.000000 
-0.613357 	 0.000000 
-0.704095 	 0.000000 
-0.068197 	 0.000000 
0.514766 	 0.000000 
-130.415384 	 0.000000 
-2.245607 	 0.000000 
0.504635 	 0.000000 
1.289872 	 0.000000 
-2.221202 	 0.000000 
3.974731 	 0.000000 
-4.077668 	 0.000000 
-11.026046 	 0.000000 
1.495045 	 0.000000 
187.561219 	 0.000000 
-21.839346 	 0.000000 
4.836504 	 0.000000 
-2.325132 	 0.000000 
3.257265 	 0.000000 
-13.162962 	 0.000000 
-0.002509 	 0.000000 
-17.749834 	 0.000000 
0.271468 	 0.000000 
-0.059662 	 0.000000 
0.219063 	 0.000000 
-0.012935 	 0.000000 
2.599868 	 0.000000 
0.567269 	 0.000000 
-0.461216 	 0.000000 
0.231301 	 0.000000 
0.157281 	 0.000000 
-0.918883 	 0.000000 
1.898383 	 0.000000 
1.455981 	 0.000000 
-0.635223 	 0.000000 
3.151683 	 0.000000 
-2.334414 	 0.000000 
1.085683 	 0.000000 
1.459723 	 0.000000 
-4.410299 	 0.000000 
2.409970 	 0.000000 
0.014389 	 0.000000 
0.809363 	 0.000000 
-0.080772 	 0.000000 
0.073341 	 0.000000 
-0.026322 	 0.000000 
-0.055040 	 0.000000 
-0.868586 	 0.000000 
-0.163178 	 0.000000 
0.148490 	 0.000000 
-0.076823 	 0.000000 
0.271556 	 0.000000 
-0.169241 	 0.000000 
-0.522316 	 0.000000 
-0.156758 	 0.000000 
0.162993 	 0.000000 
2.100706 	 0.000000 
0.704230 	 0.000000 
0.078879 	 0.000000 
0.495107 	 0.000000 
0.174942 	 0.000000 
-0.115095 	 0.000000 
-0.016855 	 0.000000 
0.082150 	 0.000000 
-0.000878 	 0.000000 
-0.034792 	 0.000000 
-0.032187 	 0.000000 
0.002652 	 0.000000 
0.238394 	 0.000000 
0.052406 	 0.000000 
0.004512 	 0.000000 
-0.006484 	 0.000000 
-0.092749 	 0.000000 
-0.023505 	 0.000000 
0.118480 	 0.000000 
0.035997 	 0.000000 
0.019051 	 0.000000 
0.221800 	 0.000000 
-0.222025 	 0.000000 
-0.069443 	 0.000000 
-0.327494 	 0.000000 
0.486031 	 0.000000 
0.138963 	 0.000000 
0.002637 	 0.000000 
-0.058793 	 0.000000 
0.012311 	 0.000000 
0.004639 	 0.000000 
0.021748 	 0.000000 
0.016579 	 0.000000 
-0.139660 	 0.000000 
